steer_value[0.05-0.0-3.0],
-0.344845,
-0.236645,
-0.247695,
-0.2043,
-0.15467,
-0.135925,
-0.11412,
-0.083415,
-0.05587,
-0.06662,
-0.026935,
-0.01132,
-0.04031,
0.00492,
0.01244,
0.017305,
0.019165,
-0.02351,
0.01543,
-0.02767,
0.01023,
0.014265,
0.014065,
-0.02826,
0.001585,
0.004145,
-0.02744,
0.004175,
0.00091,
5e-06,
-0.03022,
-0.137215,
-0.20267,
-0.28718,
-0.37579,
-0.270905,
-0.30727,
-0.257565,
-0.20882,
-0.149475,
-0.135185,
-0.10113,
-0.08725,
-0.054845,
-0.031675,
-0.046875,
-0.00958,
0.001775,
0.011155,
-0.023565,
0.01157,
0.010965,
0.01337,
0.013955,
-0.02269,
0.006525,
0.003565,
-0.026615,
0.0046,
0.00703,
-0.02377,
0.001325,
0.002415,
-0.007785,
-0.06667,
-0.151855,
-0.253385,
-0.25652,
-0.18219,
-0.19535,
-0.16234,
-0.121745,
-0.112795,
-0.08783,
-0.076175,
-0.05396,
-0.03779,
-0.02411,
-0.01449,
-0.036755,
-0.00969,
-0.002935,
-0.00463,
-0.07866,
-0.17253,
-0.216395,
-0.19721,
-0.14443,
-0.146875,
-0.121895,
-0.09893,
-0.08534,
-0.06634,
-0.04947,
-0.03782,
-0.048865,
-0.02198,
-0.012355,
-0.006555,
-0.036365,
-0.074615,
-0.13333,
-0.12652,
-0.10342,
-0.09518,
-0.08192,
-0.06722,
-0.051975,
-0.0557,
-0.03418,
-0.045255,
-0.019925,
-0.011575,
-0.007375,
-0.069615,
-0.099955,
-0.174105,
-0.171385,
-0.147245,
-0.110485,
-0.10391,
-0.084715,
-0.06581,
-0.063065,
-0.042285,
-0.030625,
-0.041965,
-0.0166,
-0.033835,
-0.00684,
-0.000155,
-0.02327,
0.003235,
0.002405,
-0.022555,
0.002685,
0.00484,
0.003655,
-0.023495,
-0.02549,
-0.076025,
-0.140515,
-0.12005,
-0.129425,
-0.099595,
-0.09732,
-0.07975,
-0.067985,
-0.053585,
-0.039865,
-0.04331,
-0.022725,
-0.016145,
-0.03021,
-0.007615,
-0.061825,
-0.137375,
-0.12846,
-0.142255,
-0.107765,
-0.10746,
-0.087925,
-0.06989,
-0.06101,
-0.043445,
-0.03078,
-0.03835,
-0.01586,
-0.00704,
-0.00175,
-0.02201,
-0.00114,
0.00176,
-0.018795,
0.002385,
-0.02002,
-0.001635,
-0.000345,
-0.019485,
-0.00144,
-0.02154,
-0.009045,
-0.04485,
-0.085525,
-0.12687,
-0.099345,
-0.104595,
-0.089485,
-0.07442,
-0.06154,
-0.0518,
-0.0419,
-0.03306,
-0.037805,
-0.022505,
-0.032275,
-0.0169,
-0.011955,
-0.03256,
-0.081575,
-0.106085,
-0.117875,
-0.092025,
-0.094405,
-0.07455,
-0.070525,
-0.058195,
-0.052065,
-0.039735,
-0.03178,
-0.036815,
-0.021505,
-0.0151,
-0.027205,
-0.011765,
-0.02475,
-0.00746,
-0.004535,
-0.020485,
-0.00621,
-0.021295,
-0.005835,
-0.02063,
-0.006705,
-0.008725,
-0.00896,
-0.02263,
-0.01,
-0.009065,
-0.02185,
-0.008625,
-0.020505,
-0.00758,
-0.00848,
-0.020385,
-0.02243,
-0.075755,
-0.0592,
-0.11709,
-0.08961,
-0.100395,
-0.086945,
-0.06655,
-0.06045,
-0.05821,
-0.04983,
-0.042835,
-0.0342,
-0.03488,
-0.022765,
-0.01686,
-0.02459,
-0.01202,
-0.00901,
-0.01999,
-0.043055,
-0.048205,
-0.090955,
-0.09628,
-0.074535,
-0.07682,
-0.06053,
-0.05769,
-0.049615,
-0.04354,
-0.04072,
-0.03145,
-0.025385,
-0.02929,
-0.017405,
-0.013565,
-0.02248,
-0.00959,
-0.020285,
-0.007985,
-0.0083,
-0.008325,
-0.009275,
0.00927,
-0.023435,
-0.017955,
-0.01849,
-0.01782,
-0.026905,
-0.04255,
-0.06364,
-0.068605,
-0.08005,
-0.06331,
-0.065195,
-0.052465,
-0.04989,
-0.043,
-0.03752,
-0.030425,
-0.03084,
-0.021505,
-0.016595,
-0.013135,
-0.021825,
-0.011755,
-0.02013,
-0.00913,
-0.00802,
-0.00751,
-0.018285,
-0.008505,
-0.01809,
-0.009235,
-0.010305,
-0.019025,
-0.027895,
-0.07687,
-0.158065,
-0.13322,
-0.16314,
-0.14442,
-0.121395,
-0.0818,
-0.083015,
-0.069905,
-0.055655,
-0.050315,
-0.041225,
-0.039,
-0.03003,
-0.024575,
-0.0291,
-0.01754,
-0.01464,
0.037405,
0.046375,
0.014905,
0.03322,
0.027725,
0.022425,
-0.00128,
0.00938,
0.003735,
0.000425,
-0.01271,
-0.005025,
0.00827,
-0.010555,
-0.01994,
-0.01576,
-0.0167,
-0.022235,
-0.01719,
